6,0.013368,0.25203,-0.954953
10,0.010438,0.248855,-0.952756
11,0.012879,0.249222,-0.953122
12,0.015565,0.249344,-0.953
12,0.012391,0.248978,-0.953244
13,0.012391,0.246658,-0.954343
14,0.012391,0.247635,-0.953977
15,0.013123,0.249832,-0.957395
15,0.011658,0.249588,-0.957639
16,0.011781,0.247024,-0.954709
18,0.011658,0.247879,-0.954953
19,0.009949,0.24617,-0.952023
20,0.012391,0.245193,-0.95593
21,0.01349,0.248123,-0.956418
23,0.012879,0.248367,-0.955442
24,0.011903,0.248611,-0.95593
25,0.011903,0.249344,-0.959348
26,0.010071,0.245437,-0.957273
28,0.013856,0.246658,-0.956662
29,0.015321,0.246658,-0.954953
30,0.011414,0.244949,-0.953977
31,0.012025,0.244705,-0.955197
33,0.015077,0.242019,-0.953977
34,0.014832,0.24324,-0.954709
38,0.015565,0.245193,-0.959348
39,0.013245,0.243606,-0.954831
40,0.012391,0.242996,-0.954221
41,0.012879,0.242141,-0.955075
43,0.012635,0.24324,-0.957639
44,0.013856,0.241531,-0.95593
45,0.013612,0.241531,-0.956418
46,0.01349,0.242263,-0.958738
48,0.016786,0.240798,-0.959104
49,0.016786,0.241775,-0.958127
51,0.016541,0.242752,-0.958127
52,0.0141,0.240554,-0.958249
54,0.011414,0.241653,-0.958127
55,0.012391,0.242507,-0.954465
56,0.014832,0.242752,-0.959348
58,0.015321,0.241531,-0.957883
59,0.015565,0.241531,-0.955686
60,0.013612,0.245682,-0.957151
61,0.011048,0.244827,-0.956296
64,0.012391,0.245437,-0.956418
65,0.014344,0.247391,-0.956662
66,0.013368,0.245193,-0.954831
68,0.012879,0.246902,-0.95593
69,0.013368,0.247879,-0.952023
71,0.012879,0.248855,-0.952268
72,0.014222,0.249344,-0.954465
73,0.010438,0.248367,-0.951779
74,0.009949,0.248855,-0.955686
75,0.011903,0.248855,-0.956662
76,0.012757,0.248855,-0.956662
78,0.01117,0.25032,-0.955442
79,0.013612,0.249588,-0.954465
80,0.0141,0.2491,-0.953488
81,0.010071,0.249832,-0.954099
83,0.010926,0.25032,-0.953244
84,0.012391,0.251541,-0.950803
85,0.013123,0.250809,-0.952268
86,0.012025,0.251785,-0.952756
88,0.012147,0.251785,-0.954465
89,0.010926,0.252274,-0.953977
90,0.009949,0.251053,-0.954465
91,0.011903,0.249466,-0.951901
93,0.012635,0.250809,-0.954221
94,0.01117,0.25032,-0.95593
95,0.010438,0.248855,-0.954953
96,0.010438,0.252518,-0.953
98,0.010438,0.247146,-0.954221
99,0.009705,0.247391,-0.954953
100,0.011658,0.250076,-0.955442
101,0.012391,0.248245,-0.955197
103,0.009949,0.247391,-0.954465
104,0.011414,0.247391,-0.953733
105,0.010682,0.246902,-0.953244
106,0.009705,0.248001,-0.954099
108,0.010682,0.247879,-0.958127
109,0.01117,0.248611,-0.956418
110,0.011414,0.24617,-0.95593
111,0.013123,0.246658,-0.956174
112,0.014588,0.249588,-0.958127
114,0.012147,0.25032,-0.956418
115,0.013368,0.247391,-0.954953
116,0.012757,0.247757,-0.956052
118,0.0141,0.247879,-0.957395
119,0.012879,0.248367,-0.954465
120,0.013123,0.248367,-0.954465
121,0.013368,0.247879,-0.954709
123,0.012391,0.248611,-0.955442
124,0.012879,0.250076,-0.954709
125,0.011414,0.251785,-0.954709
126,0.013123,0.249344,-0.953977
128,0.0141,0.251541,-0.953733
129,0.010682,0.252274,-0.952023
130,0.008973,0.25203,-0.951779
131,0.01056,0.251907,-0.953122
133,0.010926,0.25325,-0.953733
134,0.010926,0.251053,-0.953488
135,0.011903,0.250809,-0.954953
136,0.011414,0.253372,-0.952878
138,0.015809,0.252274,-0.95007
139,0.013612,0.253006,-0.95007
144,0.012147,0.253739,-0.949582
145,0.012391,0.254471,-0.94946
146,0.013856,0.256424,-0.949826
148,0.013123,0.255448,-0.952512
149,0.012391,0.258133,-0.953
150,0.011658,0.255692,-0.951779
151,0.009949,0.256058,-0.949582
153,0.010926,0.256913,-0.949582
154,0.013123,0.259598,-0.95007
155,0.013612,0.259598,-0.951535
156,0.013612,0.255448,-0.952878
158,0.014588,0.256913,-0.951779
159,0.014832,0.257889,-0.952023
160,0.013612,0.256668,-0.951779
161,0.012391,0.257767,-0.949338
163,0.015077,0.257157,-0.947629
164,0.012879,0.255692,-0.949582
165,0.013368,0.254715,-0.95007
166,0.014955,0.254593,-0.949826
168,0.014344,0.255204,-0.950803
169,0.0141,0.256668,-0.950314
171,0.013368,0.25618,-0.950314
173,0.01349,0.257767,-0.950558
174,0.012513,0.253617,-0.953488
175,0.009949,0.253006,-0.953244
176,0.012879,0.255692,-0.950925
178,0.013856,0.256913,-0.951291
179,0.013368,0.256668,-0.951047
180,0.011414,0.253739,-0.950558
181,0.009705,0.253983,-0.950681
182,0.011658,0.256913,-0.953
184,0.013123,0.255692,-0.952512
185,0.01117,0.255448,-0.954709
186,0.009827,0.25325,-0.952146
187,0.011658,0.252762,-0.950314
189,0.012391,0.251541,-0.952268
190,0.012879,0.254227,-0.952268
191,0.011292,0.253617,-0.951657
193,0.012391,0.253006,-0.955442
